"taxpayer_id","document_type","document_number","full_name","first_name","last_name_father","last_name_mother","taxpayer_status","address_condition","ubigeo_code","dni","trade_name","registration_date","activity_start_date","company_url","economic_activity","ciiu_code","taxpayer_type","deactivation_date","email","website","phone","street_address","department_name","province_name","district_name","updated_at","created_at"
13522,"20","20532803404","SANICERAMICA JOEL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SANICERAMICA JOEL S. R. L.",NULL,NULL,NULL,"ACTIVO","HABIDO","230110",NULL,"-","15/11/2011","18/11/2011","saniceramica-joel-sociedad-comercial-de-responsabilidad-limitada-saniceramica-joel-s-r-l","OTRAS ACTIVIDADES DE VENTA AL POR MENOR NO REALIZADAS EN COMERCIOS, PUESTOS DE VENTA O MERCADOS","4799","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"MZ. 508 LTE. 01 OTR. ASOC. DE VIV. CIUDAD DE P MZA. 508 LOTE. 01","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LANCHIP",NULL,"2025-09-29 17:31:48.405647-05"
13523,"20","20545850711","ALIANZAS ESTRATEGICAS PARA EL DESARROLLO EMPRESARIAL S.A.C",NULL,NULL,NULL,"ACTIVO","HABIDO","150140",NULL,"-","16/05/2017","16/05/2017","alianzas-estrategicas-para-el-desarrollo-empresarial-sac","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"TOMAS MARZANO NRO. 4431","LIMA","LIMA","SANTIAGO DE SURCO",NULL,"2025-09-29 17:31:48.405647-05"
13524,"20","20491014904","TRANSPORTES DEISY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - TRANSPORTES DEISY E.I.R.L",NULL,NULL,NULL,"ACTIVO","NO HABIDO","170101",NULL,"-","07/01/2019","07/01/2019","transportes-deisy-empresa-individual-de-responsabilidad-limitada-transportes-deisy-eirl","ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE TERRESTRE","5221","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"AREQUIPA NRO. 644","MADRE DE DIOS","TAMBOPATA","TAMBOPATA",NULL,"2025-09-29 17:31:48.405647-05"
13525,"20","20491404524","INSTITUCION EDUCATIVA DE GESTION PRIVADA ""TIME FOR KIDS""",NULL,NULL,NULL,"ACTIVO","HABIDO","150501",NULL,"-","06/07/2012","06/07/2012","institucion-educativa-de-gestion-privada-time-for-kids-","ENSEÑANZA PREESCOLAR Y PRIMARIA","8510","UNIVERS. CENTROS EDUCAT. Y CULT.",NULL,NULL,NULL,NULL,"FERMIN TANGUIS URB. VALLE HERMOSO MZA. A LOTE. 5","LIMA","CAÑETE","SAN VICENTE DE CAÑETE",NULL,"2025-09-29 17:31:48.405647-05"
13526,"20","20605035753","TAYCONET EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA",NULL,NULL,NULL,"ACTIVO","HABIDO","200104",NULL,"TAYCONET","23/07/2019","01/08/2019","tayconet-empresa-individual-de-responsabilidad-limitada","ACTIVIDADES DE CONTABILIDAD, TENEDURÍA DE LIBROS Y AUDITORÍA; CONSULTORÍA FISCAL","6920","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"1RA ETAPA A.H. LA PRIMAVERA MZA. D1 LOTE. 14","PIURA","PIURA","CASTILLA",NULL,"2025-09-29 17:31:48.405647-05"
13527,"20","20534906201","MULTISERVICIOS ABANSA S & S E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","110101",NULL,"-","18/04/2013","18/04/2013","multiservicios-abansa-s-s-eirl","VENTA, MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS Y SUS PARTES, PIEZAS Y ACCESORIOS","4540","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PROLG. RICARDO PALMA MZA. A LOTE. 01","ICA","ICA","ICA",NULL,"2025-09-29 17:31:48.405647-05"
13528,"20","20600737059","COMUNIDAD CAMPESINA DE PAMPALLACTA ALTA",NULL,NULL,NULL,"ACTIVO","HABIDO","080401",NULL,"-","15/10/2015","15/10/2015","comunidad-campesina-de-pampallacta-alta","ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA","6820","COMUNIDAD CAMPESINA, NATIVA",NULL,NULL,NULL,NULL,"CC. PAMPALLACTA SEC. SOCOPATA NRO. SN","CUSCO","CALCA","CALCA",NULL,"2025-09-29 17:31:48.405647-05"
13529,"20","20545944376","MAC S.G. CONTRATISTAS E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"-","06/12/2011","06/12/2011","mac-sg-contratistas-eirl","CONSTRUCCIÓN DE EDIFICIOS","4100","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"GR. SECTOR 2 GRU. 18 MZA. F LOTE. 13","LIMA","LIMA","VILLA EL SALVADOR",NULL,"2025-09-29 17:31:48.405647-05"
13530,"20","20546069231","ASOCIACION MISIONERA CRISTIANA PRESBITERIANA LUZ Y SAL - AMCP",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"-","16/12/2011","16/12/2011","asociacion-misionera-cristiana-presbiteriana-luz-y-sal-amcp","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","ASOCIACION",NULL,NULL,NULL,NULL,"GR SECTOR 3 GRU. 12 MZA. I LOTE. 01","LIMA","LIMA","VILLA EL SALVADOR",NULL,"2025-09-29 17:31:48.405647-05"
13531,"20","20399917647","ASOCIACION RURAL VIAL APU QUENAMARI",NULL,NULL,NULL,"ACTIVO","NO HABIDO","080604",NULL,"-","13/01/1998","13/01/1998","asociacion-rural-vial-apu-quenamari","PREPARACION DEL TERRENO.","45106","ASOCIACION",NULL,NULL,NULL,NULL,"C.E.CHILLIHUA NRO. S/N","CUSCO","CANCHIS","MARANGANI",NULL,"2025-09-29 17:31:48.405647-05"
13532,"20","20546089933","CONSTRUCTORA INMOBILIARIA SEÑOR DE LOS MILAGROS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150134",NULL,"-","19/12/2011","19/12/2011","constructora-inmobiliaria-senor-de-los-milagros-sac","ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA","6820","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PUERTO INCA URB. LINCOL NRO. 135","LIMA","LIMA","SAN LUIS",NULL,"2025-09-29 17:31:48.405647-05"
13533,"20","20605051066","INELSER GROUP S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150125",NULL,"-","25/07/2019","25/07/2019","inelser-group-sac","FABRICACIÓN DE OTROS TIPOS DE EQUIPO ELÉCTRICO","2790","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"SECTOR LA GRAMA A.V. LUCES DEL SOL MZA. J LOTE. 01A","LIMA","LIMA","PUENTE PIEDRA",NULL,"2025-09-29 17:31:48.405647-05"
13534,"20","20532919534","GEMSA INVERSIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - GEMSA INVERSIONES S.R.L.",NULL,NULL,NULL,"ACTIVO","NO HABIDO","180101",NULL,"-","11/07/2012","11/07/2012","gemsa-inversiones-sociedad-comercial-de-responsabilidad-limitada-gemsa-inversiones-srl","FAB. PROD. METAL. USO ESTRUCTURAL.","28111","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"ASOC. 29 DE ENERO P.J. CHEN CHEN MZA. F LOTE. 08","MOQUEGUA","MARISCAL NIETO","MOQUEGUA",NULL,"2025-09-29 17:31:48.405647-05"
13535,"20","20534648660","COMUNIDAD CAMPESINA RAYME ALTO",NULL,NULL,NULL,"ACTIVO","HABIDO","051103",NULL,"-","23/02/2015","23/02/2015","comunidad-campesina-rayme-alto","CULTIVO DE HORTALIZAS Y LEGUMBRES.","01123","COMUNIDAD CAMPESINA, NATIVA",NULL,NULL,NULL,NULL,"PLAZA PRINCIPAL C.C. RAYME ALTO NRO. S/N","AYACUCHO","VILCAS HUAMAN","CARHUANCA",NULL,"2025-09-29 17:31:48.405647-05"
13536,"20","20552743807","SMD INVERSIONES S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150141",NULL,"-","07/05/2013","03/06/2013","smd-inversiones-sac","TRANSPORTE DE CARGA POR CARRETERA","4923","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PROLONGACION SAN FERNANDO URB. LUIS REBAZA CORDOVA MZA. B LOTE. 3 INT. A- 2","LIMA","LIMA","SURQUILLO",NULL,"2025-09-29 17:31:48.405647-05"
13537,"20","20552750170","RUCEL TRANSPORT S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","070101",NULL,"-","07/05/2013","07/05/2013","rucel-transport-sac","TRANSPORTE DE CARGA POR CARRETERA","4923","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"TUPAC AMARU P.J. STA. ROSA MZA. D1 LOTE. 23","CALLAO","CALLAO","CALLAO",NULL,"2025-09-29 17:31:48.405647-05"
13538,"20","20552783426","FILOMENA FASHION E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","09/05/2013","10/05/2013","filomena-fashion-eirl","FAB. DE PRENDAS DE VESTIR.","18100","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PROLONGACION HUANUCO NRO. 1568 INT. 215","LIMA","LIMA","LA VICTORIA",NULL,"2025-09-29 17:31:48.405647-05"
13539,"20","20526551533","IC AMPO S.A.C",NULL,NULL,NULL,"ACTIVO","HABIDO","200101",NULL,"-","02/01/2012","02/01/2012","ic-ampo-sac","ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA","7110","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"I ETAPA URB. LOS TALLANES MZA. C LOTE. 22","PIURA","PIURA","PIURA",NULL,"2025-09-29 17:31:48.405647-05"
13540,"20","20546254055","J & I SOPORTE Y SUMINISTROS E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","02/01/2012","02/01/2012","j-i-soporte-y-suministros-eirl","OTRAS ACTIVIDADES DE TECNOLOGÍA DE LA INFORMACIÓN Y DE SERVICIOS INFORMÁTICOS","6209","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PARINACOCHAS NRO. 253","LIMA","LIMA","LA VICTORIA",NULL,"2025-09-29 17:31:48.405647-05"
13541,"20","20548938687","MANCOMUNIDAD MUNICIPAL DEL VALLE SANTA EULALIA",NULL,NULL,NULL,"ACTIVO","HABIDO","150118",NULL,"-","24/07/2012","24/07/2012","mancomunidad-municipal-del-valle-santa-eulalia","ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL","8411","GOBIERNO REGIONAL, LOCAL",NULL,NULL,NULL,NULL,"PRLG.LIMA NORTE NRO. 809","LIMA","LIMA","LURIGANCHO",NULL,"2025-09-29 17:31:48.405647-05"
13542,"20","20548938768","OUR HOUSE CONSTRUCTION SOCIEDAD ANONIMA",NULL,NULL,NULL,"ACTIVO","HABIDO","150116",NULL,"-","24/07/2012","02/05/2013","our-house-construction-sociedad-anonima","OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN","4390","SOCIEDAD ANONIMA",NULL,NULL,NULL,NULL,"ARENALES NRO. 1898 INT. 402","LIMA","LIMA","LINCE",NULL,"2025-09-29 17:31:48.405647-05"
13543,"20","20548939900","HUAFENG INTERNATIONAL IMPORT EXPORT S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","31/07/2023","31/07/2023","huafeng-international-import-export-sac","VENTA AL POR MAYOR DE OTROS ENSERES DOMÉSTICOS","4649","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PROLONGACION LUCANAS URB. MATUTE NRO. 1043","LIMA","LIMA","LA VICTORIA",NULL,"2025-09-29 17:31:48.405647-05"
13544,"20","20546301665","PORTAL  INVERSIONES   TIRADO  S.A.C",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"INVERSIONES TIRADO","05/01/2012","01/02/2012","portal-inversiones-tirado-sac","REPARACIÓN DE MUEBLES Y ACCESORIOS DOMÉSTICOS","9524","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PARCELA 2 Z.I. PARQUE INDUSTRIAL MZA. L LOTE. 32B","LIMA","LIMA","VILLA EL SALVADOR",NULL,"2025-09-29 17:31:48.405647-05"
13546,"20","20526558970","EL CACIKE S.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","200101",NULL,"-","12/01/2012","12/01/2012","el-cacike-srl","ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS","6810","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"CONDOMINIO LOS TALLANES URB. URBANIZACION EL CHIPE MZA. 0 LOTE. 16","PIURA","PIURA","PIURA",NULL,"2025-09-29 17:31:48.405647-05"
13547,"20","20546400728","CORPORACION NABAR S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"-","31/01/2024","31/01/2024","corporacion-nabar-sac","OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P.","7490","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"GRUPO 10 PISO 2 SEC. 3 MZA. J LOTE. 11","LIMA","LIMA","VILLA EL SALVADOR",NULL,"2025-09-29 17:31:48.405647-05"
13548,"20","20552995440","RISIA S.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150140",NULL,"-","12/11/2021","01/12/2021","risia-srl","CONSTRUCCIÓN DE EDIFICIOS","4100","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"MORRO SOLAR MZA. C4 LOTE. 32","LIMA","LIMA","SANTIAGO DE SURCO",NULL,"2025-09-29 17:31:48.405647-05"
13549,"20","20553001863","CORPORACION DE MULTISERVICIOS JE S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150119",NULL,"-","24/05/2013","14/06/2013","corporacion-de-multiservicios-je-sac","VENTA, MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS Y SUS PARTES, PIEZAS Y ACCESORIOS","4540","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PARCELA B-68 LOTE. A","LIMA","LIMA","LURIN",NULL,"2025-09-29 17:31:48.405647-05"
13550,"20","20546581765","PERUVIAN AMAZON HERBS E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150123",NULL,"-","26/01/2012","04/02/2012","peruvian-amazon-herbs-eirl","VENTA AL POR MAYOR NO ESPECIALIZADA","4690","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"RINCONADA ALTA C.P. HUERTOS DE MANCHAY MZA. T6 LOTE. 3","LIMA","LIMA","PACHACAMAC",NULL,"2025-09-29 17:31:48.405647-05"
13551,"20","20477583602","JORGE CASTRO & GONZALEZ ASOCIADOS S.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","130101",NULL,"-","31/03/2014","01/04/2014","jorge-castro-gonzalez-asociados-srl","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"MODULO H URB. VISTA HERMOSA MZA. I","LA LIBERTAD","TRUJILLO","TRUJILLO",NULL,"2025-09-29 17:31:48.405647-05"
13552,"20","20534662069","SERVICIOS & CAPACITACIONES ROY S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","110101",NULL,"-","31/07/2012","31/07/2012","servicios-capacitaciones-roy-sac","VENTA AL POR MAYOR NO ESPECIALIZADA","4690","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"II ETAPA - 2DO PISO URB. SANTA ROSA DEL PALMAR MZA. O LOTE. 12 INT. C","ICA","ICA","ICA",NULL,"2025-09-29 17:31:48.405647-05"
13553,"20","20448581692","CORPORACION MANCO CAPAC S.A.",NULL,NULL,NULL,"ACTIVO","HABIDO","210101",NULL,"-","02/08/2012","02/08/2012","corporacion-manco-capac-sa","CONSTRUCCIÓN DE EDIFICIOS","4100","SOCIEDAD ANONIMA",NULL,NULL,NULL,NULL,"SECTOR PUEBLO C.P. DE JAYLLIHUAYA MZA. H LOTE. 06","PUNO","PUNO","PUNO",NULL,"2025-09-29 17:31:48.405647-05"
13554,"20","20568413181","RAIGLE CORIS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","090509",NULL,"-","03/08/2012","01/09/2012","raigle-coris-sac","TRANSPORTE DE CARGA POR CARRETERA","4923","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"BQ. SAN PEDRO DE CORIS NRO. S/N","HUANCAVELICA","CHURCAMPA","SAN PEDRO DE CORIS",NULL,"2025-09-29 17:31:48.405647-05"
13555,"20","20548817111","SERVI CONSTRUCTOR S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150132",NULL,"-","16/07/2012","16/07/2012","servi-constructor-sac","OTRAS ACTIVID.DE TIPO SERVICIO NCP","93098","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"EL HEROELUZURIAG MZA. B LOTE. 27","LIMA","LIMA","SAN JUAN DE LURIGANCHO",NULL,"2025-09-29 17:31:48.405647-05"
13556,"20","20529957875","CONCESIONES Y SERVICIOS GENERALES FUA M & C E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","200701",NULL,"-","13/06/2013","11/06/2013","concesiones-y-servicios-generales-fua-m-c-eirl","ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS","5610","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"2 ETAPA A.H. JOSE CARLOS MARIATEGUI MZA. F LOTE. 6","PIURA","TALARA","PARIÑAS",NULL,"2025-09-29 17:31:48.405647-05"
13557,"20","20549215867","NEGOCIACIONES CHAVEZ S.A.C.",NULL,NULL,NULL,"ACTIVO","NO HABIDO","150135",NULL,"SWEET PLAZA II","15/08/2012","15/08/2012","negociaciones-chavez-sac","HOTELES, CAMPAMENTOS Y OTROS.","55104","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PRIMAVERA A.H. MUNICIPAL 2 MZA. D LOTE. 4","LIMA","LIMA","SAN MARTIN DE PORRES",NULL,"2025-09-29 17:31:48.405647-05"
13558,"20","20542560941","CONSULTORA & CONSTRUCTORA JVENS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA",NULL,NULL,NULL,"ACTIVO","HABIDO","100101",NULL,"-","20/08/2012","03/10/2012","consultora-constructora-jvens-empresa-individual-de-responsabilidad-limitada","ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES","7730","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PROL. INDEPENDENCIA NRO. 128","HUANUCO","HUANUCO","HUANUCO",NULL,"2025-09-29 17:31:48.405647-05"
13559,"20","20553262748","CGAS RECICLAJE SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"-","13/06/2013","13/06/2013","cgas-reciclaje-sociedad-anonima-cerrada","VENTA AL POR MAYOR DE DESPERDICIOS, DESECHOS Y CHATARRA Y OTROS PRODUCTOS N.C.P.","4669","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"GRUPO 23 SEC. 2 MZA. M LOTE. 21","LIMA","LIMA","VILLA EL SALVADOR",NULL,"2025-09-29 17:31:48.405647-05"
13560,"20","20553273430","BARZOLA , EME & SOTO ABOGADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA-B E & ABOGADOS S. CIVIL DE",NULL,NULL,NULL,"ACTIVO","HABIDO","150135",NULL,"-","18/05/2023","18/05/2023","barzola-eme-soto-abogados-sociedad-civil-de-responsabilidad-limitada-b-e-abogados-s-civil-de","ACTIVIDADES JURÍDICAS","6910","SOCIEDAD CIVIL",NULL,NULL,NULL,NULL,"LUNA PIZARRO URB. INGENIERIA ETAPA 5TA MZA. W LOTE. 11","LIMA","LIMA","SAN MARTIN DE PORRES",NULL,"2025-09-29 17:31:48.405647-05"
13561,"20","20534504234","CONSTRUCTORA CIVIL "" RAYOS DEL SOL DE ARIZONA"" S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","050101",NULL,"-","08/03/2013","01/03/2013","constructora-civil-rayos-del-sol-de-arizona-sac","CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL","4290","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"SAN JUAN DE LA PICOTA MZA. G LOTE. 20","AYACUCHO","HUAMANGA","AYACUCHO",NULL,"2025-09-29 17:31:48.405647-05"
13562,"20","20491079861","""XTREME FLIGHT"" EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-""XTREME FLIGHT"" E.I.R.L.",NULL,NULL,NULL,"ACTIVO","NO HABIDO","080106",NULL,"-","24/03/2017","01/01/2018","-xtreme-flight-empresa-individual-de-responsabilidad-limitada-xtreme-flight-eirl","ACTIVIDADES DE AGENCIAS DE VIAJES","7911","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"URBANIZACION HUANCARO C.C. CACHONA NRO. SN","CUSCO","CUSCO","SANTIAGO",NULL,"2025-09-29 17:31:48.405647-05"
13563,"20","20549322272","PRIMATAXI SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,"ACTIVO","HABIDO","150114",NULL,"-","23/08/2012","23/08/2012","primataxi-sociedad-anonima-cerrada","OTROS TIPOS TRANSPORTE REG. VIA TER.","60214","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"SMZ U2 URB. LA CAPILLA MZA. V LOTE. 10","LIMA","LIMA","LA MOLINA",NULL,"2025-09-29 17:31:48.405647-05"
13564,"20","20549436103","HUMBERTO RONCAL ARQUITECTOS E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150131",NULL,"-","03/09/2012","03/09/2012","humberto-roncal-arquitectos-eirl","CONSTRUCCION EDIFICIOS COMPLETOS.","45207","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"CENTRAL NRO. 671","LIMA","LIMA","SAN ISIDRO",NULL,"2025-09-29 17:31:48.405647-05"
13565,"20","20605209654","CIENCIA LAB S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150114",NULL,"-","04/09/2019","04/09/2019","ciencia-lab-sac","OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P.","7490","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"LAS PALMERAS URB. CAMACHO NRO. 574","LIMA","LIMA","LA MOLINA",NULL,"2025-09-29 17:31:48.405647-05"
13566,"20","20542478421","FOCAMHER S&V S.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","100102",NULL,"-","27/02/2012","01/03/2012","focamher-s-v-srl","ACTIVIDADES DE SEGURIDAD PRIVADA","8010","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"LEONCIO PRADO URB. LEONCIO PRADO MZA. H LOTE. 16","HUANUCO","HUANUCO","AMARILIS",NULL,"2025-09-29 17:31:48.405647-05"
13567,"20","20542482886","COOPERATIVA AGROINDUSTRIAL APCCA",NULL,NULL,NULL,"ACTIVO","HABIDO","100610",NULL,"-","14/01/2015","01/03/2015","cooperativa-agroindustrial-apcca","CULTIVO DE OTRAS PLANTAS PERENNES","0129","COOPERATIVAS, SAIS, CAPS",NULL,NULL,NULL,NULL,"CAPITAL PACAE SEC. CATARATA NRO. S/N","HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA",NULL,"2025-09-29 17:31:48.405647-05"
13568,"20","20547104022","ARQCOM MODULAR S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150141",NULL,"ARQCOM S.A.C.","07/03/2012","01/06/2012","arqcom-modular-sac","ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA","7110","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"LEONCIO PRADO NRO. 1184","LIMA","LIMA","SURQUILLO",NULL,"2025-09-29 17:31:48.405647-05"
13569,"20","20568276095","CONSTRUCTORA, CONSULTORA Y MULTISERVICIOS D'LUEMYX SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",NULL,NULL,NULL,"ACTIVO","HABIDO","120101",NULL,"-","08/03/2012","08/03/2012","constructora-consultora-y-multiservicios-d-luemyx-sociedad-comercial-de-responsabilidad-limitada","ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES","7730","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"PRL. TARAPACA NRO. 379","JUNIN","HUANCAYO","HUANCAYO",NULL,"2025-09-29 17:31:48.405647-05"
13570,"20","20547294301","MEDICAL AND ODONTOLOGICAL SERVICE E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150140",NULL,"-","09/02/2017","15/01/2017","medical-and-odontological-service-eirl","ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS","8620","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"RAMON CASTILLA URB. CERCADO NRO. 1155","LIMA","LIMA","SANTIAGO DE SURCO",NULL,"2025-09-29 17:31:48.405647-05"
13571,"20","20547369751","EMPRESA DE TRANSPORTES Y TURISMO SUPER VIP S.A.C. SUPER VIP S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","26/03/2012","01/04/2012","empresa-de-transportes-y-turismo-super-vip-sac-super-vip-sac","OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE","4922","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"UCV 175 A.H. HUAYCAN ZONA N LOTE. 30","LIMA","LIMA","ATE",NULL,"2025-09-29 17:31:48.405647-05"
13572,"20","20490873067","MINERA AURIFERA CAYCHIVE CENTRAL SOCIEDAD ANONIMA-MACSA",NULL,NULL,NULL,"ACTIVO","HABIDO","170204",NULL,"-","28/03/2012","01/05/2012","minera-aurifera-caychive-central-sociedad-anonima-macsa","EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS N.C.P.","0899","SOCIEDAD ANONIMA",NULL,NULL,NULL,NULL,"CAYCHIVE CENTRAL CAS. COMUNIDAD SANTA INES NRO. S/Nº","MADRE DE DIOS","MANU","HUEPETUHE",NULL,"2025-09-29 17:31:48.405647-05"
13573,"20","20564044220","ASOCIACION RURAL VIAL APU JURURO",NULL,NULL,NULL,"ACTIVO","HABIDO","080601",NULL,"-","25/07/2013","01/08/2013","asociacion-rural-vial-apu-jururo","CONSTRUCCION EDIFICIOS COMPLETOS.","45207","ASOCIACION",NULL,NULL,NULL,NULL,"LOCAL COMUNAL COM. PATACCALASAYA NRO. S/N","CUSCO","CANCHIS","SICUANI",NULL,"2025-09-29 17:31:48.405647-05"
